ANO_ENTREGA;COMUNA;DIRECCION;ESTADO;FECHA_ENTR;FECHA_PUBLICACION;INMOBILIARIA;MODALIDAD;N_BANOS;N_DORMITORIOS;MONEDA;REGION;TIPO;PRECIO_DESPLIEGUE;UF;UF_DESDE;UF_HASTA;M2_TOTALES;M2_CONSTRUIDOS;M2_DESDE;M2_HASTA
;LAS CONDES;"EL GOLF / CLASS ""A"" / NEW";USADA;;03-03-2016;;ARRIENDO;4;3;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;200;180;;
;LO BARNECHEA;SAN JOSE DE LA SIERRA - AV. LAS CONDES/M;USADA;;03-06-2019;;ARRIENDO;5;5;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;;320;;
;LAS CONDES;STADE FRANCAISE - EL GOLF;USADA;;25-04-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;380;350;;
;LAS CONDES;LA GIOCONDA / ESCUELA MILITAR;USADA;;28-05-2019;;ARRIENDO;4;3;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;175;160;;
;LAS CONDES;PRESIDENTE RIESCO / LAS TORCAZAS;USADA;;28-05-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;160;140;;
;LAS CONDES;METRO ESCUELA MILITAR;USADA;;28-05-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;250;250;;
;LAS CONDES;CAPITAN CROSBIE/HERMANOS CABOTT;USADA;;27-05-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;;200;;
;LAS CONDES;APOQUINDO / GERTRUDIS ECHENIQUE;USADA;;11-06-2019;;ARRIENDO;6;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;380;350;;
;LAS CONDES;ALSACIA / APOQUINDO;USADA;;07-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;175;150;;
;LAS CONDES;EL GOLF;USADA;;03-06-2019;;ARRIENDO;4;3;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;200;180;;
;LAS CONDES;AMPLIOS ESPACIOS / VISTAS DESPEJADAS;USADA;;06-06-2019;;ARRIENDO;4;3;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;330;281;;
;LAS CONDES;SVEN HEDLN/CAPITAN CROSBIE;USADA;;05-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;;180;;
;LAS CONDES;METRO ALCANTARA - GERTRUDIS ECHENIQUE CO;USADA;;15-06-2019;;ARRIENDO;5;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;380;350;;
;LAS CONDES;EXCELENTE DEPTO. GERTRUDIS ECHENIQUE;USADA;;18-06-2019;;ARRIENDO;5;4;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;380;350;;
;LAS CONDES;EL GOLF / PTE RIESCO / CERRO SAN LUIS;USADA;;17-06-2019;;ARRIENDO;5;6;UF;RM;DEPARTAMENTOS;UF 75,00;75,00;;;360;340;;
;PROVIDENCIA;COLEGIO SAN IGNACIO / EL BOSQUE;USADA;;21-03-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,91;35,91;;;165;140;;
;LAS CONDES;LAS VERBENAS;USADA;;18-03-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,91;35,91;;;160;136;;
;LAS CONDES;PENTHOUSE / LUMINOSO / LAS CONDES;USADA;;08-03-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,91;35,91;;;160;85;;
;LAS CONDES;METRO ESCUELA MILITAR / APOQUINDO/ VESPUCIO;USADA;;19-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;180;160;;
;LAS CONDES;METRO ESCUELA MILITAR / COLE.VERBO DIVINO/COLE.VILLA MARIA;USADA;;19-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;180;160;;
;LAS CONDES;ALCANTARA 176;USADA;;19-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;180;160;;
;LAS CONDES;LUZ / SAN PATRICIO;USADA;;19-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;150;140;;
;LAS CONDES;LUZ / AV. PDTE. RIESCO.;USADA;;19-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;117;115;;
;PROVIDENCIA;AVENIDA PROVIDENCIA;USADA;;06-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;140;140;;
;LO BARNECHEA;PORTAL LA DEHESA;USADA;;17-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;120;140;;
;LAS CONDES;METRO ESCUELA MILITAR / AV. APOQUINDO/ VESPUCIO;USADA;;17-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;180;160;;
;LAS CONDES;METRO ESCUELA MILITAR / AV. APOQUINDO/ VESPUCIO;USADA;;17-05-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;180;160;;
;LAS CONDES;EL GOLF;USADA;;28-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;159;143;;
;LAS CONDES;PARQUE ARAUCANO - MARRIOTT -PARQUE ARAUCANO;USADA;;29-08-2018;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;95;82;;
;SANTIAGO;MONEDA;USADA;;18-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;140;140;;
;LAS CONDES;EL GOLF  - METRO;USADA;;06-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;158,50;140;;
;LAS CONDES;LAS TRANQUERAS/KENNEDY;USADA;;13-06-2019;;ARRIENDO;4;5;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;160;140;;
;VITACURA;VITACURA / CERCANO EL GOLF Y PARQUE BICENTENARIO. AMOBLADO;USADA;;15-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;100;100;;
;LAS CONDES;A PASOS DE METRO LOS DOMINICOS;USADA;;20-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,92;35,92;;;114;90;;
;LAS CONDES;COLON / PISO ALTO;USADA;;22-01-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;141;135;;
;VITACURA;AVDA MONSENOR JOSEMARIA ESCRIVA DE BALAGUER / DEL MIRADOR;USADA;;01-08-2018;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;125;112;;
;LO BARNECHEA;PIE ANDINO / AV. LA DEHESA;USADA;;17-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;90;80;;
;LAS CONDES;CLUB DE GOLF LOS LEONES - METRO EL GOLF;USADA;;10-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;125;120;;
;VITACURA;ALONSO DE CORDOVA // LOS LAURELES/EL C;USADA;;06-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;;185;;
;PROVIDENCIA;CAMPUS ORIENTE UC - EL AGUILUCHO / 2 ESTACIONAMIENTOS;USADA;;14-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;100;93;;
;PROVIDENCIA;AUSTRIA / AVDA LYON;USADA;;10-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;125;100;;
;PROVIDENCIA;METRO BAQUEDANO/ PARQUE BUSTAMANTE;USADA;;17-06-2019;;ARRIENDO;2;4;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;140;140;;
;PROVIDENCIA;QUILLAY / LUIS THAYER OJEDA / PENTHOUSE;USADA;;17-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;236;220;;
;PROVIDENCIA;SUECIA/DOCTOR PEDRO LAUTARO FERRER;USADA;;17-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;;96;;
;LAS CONDES;CENTRO FINANCIERO DE SANTIAGO - CARMENCI;USADA;;16-04-2019;;ARRIENDO;1;2;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;75;75;;
;LAS CONDES;EL GOLF;USADA;;23-04-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;147;120;;
;LAS CONDES;ESTUPENDO DEPARTAMENTO WARREN SMITH / A PASOS DE APOQUINDO;USADA;;27-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;170;150;;
;VITACURA;VITACURA / ALONSO DE CORDOVA;USADA;;05-10-2015;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;132;124;;
;LAS CONDES;AV. MANQUEHUE SUR / MARTIN ALONSO DE PINZON  / CABILDO;USADA;;25-01-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,93;35,93;;;167;140;;
;LAS CONDES;EL GOLF / METRO / NEW DESING;USADA;;09-08-2017;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,94;35,94;;;99;84;;
;LO BARNECHEA;LOS CACTUS;USADA;;02-01-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,94;35,94;;;85;85;;
;LO BARNECHEA;HERMOSO DEPARTAMENTO AMOBLADO;USADA;;15-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;105;105;;
;VITACURA;CONFORTABLE Y MODERNO DEPARTAMENTO AMOBLADO;USADA;;15-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;88;70;;
;LAS CONDES;** RIESCO / E. FOSTER / ISIDORA GOYENECHEA **;USADA;;15-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;140;140;;
;VITACURA;ESPECTACULAR DEPARTAMENTO FRENTE AL PARQ;USADA;;27-05-2019;;ARRIENDO;3;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;115;95;;
;LAS CONDES;LOS MILITARES / LA CASTELLANA;USADA;;20-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;120;110;;
;LAS CONDES;EL GOLF;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;96;90;;
;LAS CONDES;3 DORMS - METRO ALCANTARA- SECTOR EL GOLF - EXPATS;USADA;;14-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;130;120;;
;LAS CONDES;PRECIOSO DEPTO SECTOR NORUEGA;USADA;;07-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;124;100;;
;LAS CONDES;2 DORMS AMOBLADO - TAMBIEN CORTOS PERIODOS - METRO ALCANTARA - BARRIO EL GOLF - EXPATS;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;97;85;;
;LAS CONDES;3 DORMS AMOBLADO - PARQUE ARAUCANO - ROSARIO NORTE METRO MANQUEHUE - EXPATS;USADA;;14-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;123;108;;
;LAS CONDES;2 DORMS. AMOBLADO - METRO ALCANTARA - EXPATS;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;95;85;;
;LAS CONDES;2 DORMS AMOBLADO - CORTOS PERIODOS TAMBIEN- METRO ALCANTARA - EL GOLF - EXPATS;USADA;;14-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,95;35,95;;;95;82;;
;LAS CONDES;EL GOLF / EXCLUSIVO / CALLAO;USADA;;07-05-2018;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;58;50;;
;PROVIDENCIA;AV EL CERRO - EDIFICIO NOW;USADA;;13-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;85;73;;
;PROVIDENCIA;JUAN CRISOSTOMO JAQUES / AV. SUECIA;USADA;;13-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;110;104;;
;LAS CONDES;ROTONDA PEREZ ZUJOVIC;USADA;;07-03-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;152;140;;
;LAS CONDES;PRESIDENTE RIESCO - LUZ;USADA;;13-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;130;110;;
;LAS CONDES;PRESIDENTE RIESCO;USADA;;13-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;75;75;;
;LAS CONDES;RIESCO / LUZ;USADA;;11-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,96;35,96;;;142;130;;
;PROVIDENCIA;GUARDIA VIEJA / DIEGO DE VELASQUEZ;USADA;;15-08-2018;;ARRIENDO;2;1;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;95;95;;
;LAS CONDES;LOS MILITARES;USADA;;08-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;123;100;;
;VITACURA;SANTA MARIA DE MANQUEHUE- AUTOPISTA COST;USADA;;12-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;150;140;;
;VITACURA;VITACURA 100000;USADA;;12-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;197;170;;
;VITACURA;PEDRO CANISIO / AV. KENNEDY LATERAL;USADA;;11-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;140;140;;
;LAS CONDES;METRO MANQUEHUE / ESCANDINAVIA;USADA;;12-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;75;65;;
;LAS CONDES;AMOBLADO;USADA;;01-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;114;93;;
;PROVIDENCIA;PLAZA ITALIA - BAQUEDANO;USADA;;11-06-2019;;ARRIENDO;2;4;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;140;140;;
;LAS CONDES;MANQUEHUE / MODERNO / LAS CONDES;USADA;;06-07-2018;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;75;68;;
;VITACURA;NUEVA COSTANERA/ALONSO DE CORDOVA;USADA;;11-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;152;122;;
;LAS CONDES;METROS EL GOLF Y ALCANTARA - HOTEL W. - ENRIQUE FOSTER - ISIDORA GOYENECHEA - APOQUINDO;USADA;;11-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,97;35,97;;;116;110;;
;SANTIAGO;BARRIO LASTARRIA;USADA;;10-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,98;35,98;;;125;120;;
;VITACURA;PEDRO CANISIO/ LAS HUALTATAS;USADA;;07-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,98;35,98;;;145;130;;
;LAS CONDES;CALLE LUZ / EL GOLF;USADA;;06-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 35,98;35,98;;;152;140;;
;LAS CONDES;HERMANOS CABOT 7393;USADA;;13-03-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 35,99;35,99;;;156;130;;
;VITACURA;FRANCISCO DE AGUIRRE / 2 ESTACIONAMIENTOS;USADA;;09-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 35,99;35,99;;;152;122;;
;VITACURA;KENNEDY/GERONIMO DE ALDERETE;USADA;;29-04-2019;;ARRIENDO;3;2;UF;RM;DEPARTAMENTOS;UF 35,99;35,99;;;140;140;;
;LAS CONDES;ENRIQUE FOSTER SUR / CALLAO;USADA;;15-05-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 35,99;35,99;;;180;139;;
;VITACURA;VITACURA / DOS ESTACIONAMIENTOS;USADA;;03-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 35,99;35,99;;;230;200;;
;VITACURA;PAUL CLAUDEL/KENNEDY;USADA;;07-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;146;140;;
;LAS CONDES;LUZ Y PRESIDENTE RIESCO;USADA;;06-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;161;148;;
;VITACURA;VITACURA / NEW DESING;USADA;;15-11-2017;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;140;120;;
;LAS CONDES;MANQUEHUE / MODERNO / LAS CONDES;USADA;;20-11-2018;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;75;68;;
;LAS CONDES;AV LAS CONDES / CANTAGALLO;USADA;;05-04-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;;115;;
;PROVIDENCIA;EDIFICIO NOW VISTA A LA CORDILLERA Y AL;USADA;;14-08-2018;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;85;71;;
;VITACURA;COLEGIO TABANCURA/AV. VITACURA;USADA;;10-05-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;;240;;
;LAS CONDES;PDTE. RIESCO - VITACURA;USADA;;06-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;160;146;;
;VITACURA;PARQUE ARAUCO;USADA;;06-03-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;139,41;104,64;;
;LAS CONDES;MAGDALENA;USADA;;01-04-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;147;130;;
;LAS CONDES;EL GOLF;USADA;;26-03-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;205;169;;
;LAS CONDES;PARQUE BICENTENARIO- ROTONDA PEREZ ZUJOVIC;USADA;;25-09-2018;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;165;145;;
;LAS CONDES;GERONIMO DE ALDERETE;USADA;;20-03-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;127,20;107,80;;
;LO BARNECHEA;RAUL LABBE CERCANO A COSTANERA NORTE;USADA;;12-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;170;140;;
;LO BARNECHEA;CAMINO LA CUMBRE;USADA;;29-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;105;105;;
;VITACURA;PARQUE ARAUCO;USADA;;29-04-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;139,41;104,64;;
;VITACURA;ESPOZ / AMERICO VESPUCIO NORTE;USADA;;09-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;90;70;;
;VITACURA;AMERICO VESPUCIO NORTE / ESPOZ;USADA;;10-06-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;70;70;;
;PROVIDENCIA;METRO PEDRO DE VALDIVIA;USADA;;14-03-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;170;140;;
;VITACURA;PEDRO CANISIO / VITACURA;USADA;;11-06-2019;;ARRIENDO;1;1;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;137;137;;
;LO BARNECHEA;DEPARTAMENTO NUEVO!! PORTAL LA DEHESA;USADA;;24-08-2018;;ARRIENDO;3;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;134;119;;
;LO BARNECHEA;NUEVO! A PASOS DE C. NORTE Y PORTAL LA DEHESA;USADA;;28-09-2018;;ARRIENDO;3;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;134;119;;
;VITACURA;NUEVA COSTANERA;USADA;;17-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;;160;;
;LAS CONDES;**EL GOLF NORTE / ISIDORA**;USADA;;19-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;75;75;;
;LAS CONDES;**EL GOLF NORTE / ISIDORA**;USADA;;12-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;75;75;;
;LAS CONDES;EL GOLF;USADA;;26-04-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;;135;;
;LAS CONDES;AV PDTE KENNEDY // PARQUE ARAUCANO;USADA;;29-04-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;95;85;;
;LAS CONDES;ALONSO DE CORDOVA / PRESIDENTE RIESCO;USADA;;01-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;93;85;;
;LAS CONDES;CAPITAN COSBIE / HERMANOS CABOR;USADA;;29-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;136;110;;
;LAS CONDES;ESPECTACULAR! HERMANOS CABOT / GERONIMO ALDERETE;USADA;;12-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;150;130;;
;LAS CONDES;PRESIDENTE RIESCO  ESTUPENDO;USADA;;14-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;166;148;;
;LAS CONDES;HNOS CABOT;USADA;;13-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;130;113;;
;LAS CONDES;PRESIDENTE RIESCO  ESTUPENDO;USADA;;15-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;166;148;;
;LAS CONDES;PRESIDENTE RIESCO 2500;USADA;;19-06-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,00;36,00;;;160;148;;
;PROVIDENCIA;BARCELONA;USADA;;06-09-2018;;ARRIENDO;2;1;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;90;90;;
;LAS CONDES;CALLAO CON AUGUSTO LEGUIA SUR.;USADA;;07-03-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;150;150;;
;LAS CONDES;PTE. KENNEDY / MANQUEHUE;USADA;;07-02-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;92;75;;
;LAS CONDES;METRO ESTACION MANQUEHUE;USADA;;10-07-2018;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;143;133;;
;LAS CONDES;ESQUINA ROBERTO PERAGALLO;USADA;;07-11-2018;;ARRIENDO;;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;170;140;;
;LAS CONDES;AV LAS CONDES;USADA;;27-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;220;100;;
;LAS CONDES;ANDRES DE FUENZALIDA / LAS VERBENAS;USADA;;04-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;180;160;;
;SANTIAGO;PADRE LUIS DE VALDIVIA 378 - DEPARTAMENTO 5;USADA;;31-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;100;100;;
;LAS CONDES;ISIDORA GOYENECHEA / AUGUSTO LEGUIA;USADA;;03-06-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;152;140;;
;LAS CONDES;BARRIO EL GOLF;USADA;;03-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;154;154;;
;LAS CONDES;PERDO CANISIO / LAS HUALTATAS;USADA;;03-06-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;132;115;;
;VITACURA;AVENIDA VITACURA 10000;USADA;;29-04-2019;;ARRIENDO;3;4;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;176;166;;
;VITACURA;VITACURA / VALLE CENTRAL;USADA;;31-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,01;36,01;;;180;160;;
;VITACURA;NUEVA COSTANERA - A PASOS AV. VITACURA;USADA;;01-06-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;135;125;;
;LAS CONDES;LA GIOCONDA / METRO ESCUELA MILITAR;USADA;;08-08-2018;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;125;110;;
;VITACURA;SECTOR EXCLUSIVO VITACURA;USADA;;18-03-2019;;ARRIENDO;4;4;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;122;122;;
;LAS CONDES;REMODELADO LUZ/PRESIDENTE RIESCO;USADA;;31-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;152;140;;
;VITACURA;AV SANTA MARIA 9400;USADA;;31-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;200;140;;
;LAS CONDES;AVENIDA LAS CONDES 12631;USADA;;15-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;155;140;;
;LAS CONDES;METRO EL GOLF - HOTEL W. - ENRIQUE FOSTER - ISIDORA GOYENECHEA - APOQUINDO;USADA;;31-05-2019;;ARRIENDO;3;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;110;110;;
;LAS CONDES;EL GOLF;USADA;;13-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;118;100;;
;LAS CONDES;PRESIDENTE RIESCO;USADA;;30-05-2019;;ARRIENDO;2;2;UF;RM;DEPARTAMENTOS;UF 36,02;36,02;;;;140;;
;PROVIDENCIA;SUECIA 0;USADA;;29-05-2019;;ARRIENDO;2;3;UF;RM;DEPARTAMENTOS;UF 36,03;36,03;;;110;110;;
;PROVIDENCIA;BARCELONA;USADA;;29-05-2019;;ARRIENDO;2;1;UF;RM;DEPARTAMENTOS;UF 36,03;36,03;;;92;92;;
